slice_index_0_based,slice_index_1_based,pore_px,solid_px,total_px,porosity
614,615,106143,337413,443556,0.23930011092173253
615,616,107040,336516,443556,0.24132240348456566
616,617,107913,335643,443556,0.24329058788518249
617,618,108567,334989,443556,0.24476503530557583
618,619,108671,334885,443556,0.24499950400851303
619,620,108579,334977,443556,0.24479208938668398
620,621,108652,334904,443556,0.2449566683800918
621,622,108694,334862,443556,0.24505135766397027
622,623,109106,334450,443556,0.24598021444868293
623,624,109553,334003,443556,0.24698797896996094
624,625,110118,333438,443556,0.2482617752888023
625,626,110516,333040,443556,0.2491590689788888
626,627,110968,332588,443556,0.2501781060339619
627,628,111240,332316,443556,0.2507913318724129
628,629,111950,331606,443556,0.25239203167131097
629,630,112449,331107,443556,0.25351703054405755
630,631,112871,330685,443556,0.2544684323963603
631,632,113362,330194,443556,0.25557539521503486
632,633,113935,329621,443556,0.25686722758794833
633,634,114278,329278,443556,0.2576405234062892
634,635,114545,329011,443556,0.2582424767109452
635,636,114862,328694,443556,0.25895715535355174
636,637,115627,327929,443556,0.2606818530241954
637,638,115963,327593,443556,0.26143936729522316
638,639,116379,327177,443556,0.26237724210697183
639,640,116469,327087,443556,0.2625801477152829
640,641,116665,326891,443556,0.26302203104004906
641,642,116594,326962,443556,0.26286196106015924
642,643,116467,327089,443556,0.2625756387017648
643,644,116567,326989,443556,0.26280108937766594
644,645,116611,326945,443556,0.26290028767506246
645,646,116576,326980,443556,0.2628213799384971
646,647,116551,327005,443556,0.2627650172695218
647,648,116387,327169,443556,0.2623952781610439
648,649,116308,327248,443556,0.262217172127082
649,650,116198,327358,443556,0.2619691763835908
650,651,116400,327156,443556,0.26242458674891106
651,652,116732,326824,443556,0.2631730829929028
652,653,117200,326356,443556,0.2642281921561201
653,654,117600,325956,443556,0.2651299948597246
654,655,118047,325509,443556,0.26613775938100265
655,656,118517,325039,443556,0.2671973775577379
656,657,118806,324750,443556,0.26784893001109217
657,658,118947,324609,443556,0.26816681546411275
658,659,118976,324580,443556,0.2682321961601241
659,660,119197,324359,443556,0.2687304421538656
660,661,119193,324363,443556,0.26872142412682953
661,662,119092,324464,443556,0.2684937189441694
662,663,118920,324636,443556,0.26810594378161945
663,664,118826,324730,443556,0.2678940201462724
664,665,119013,324543,443556,0.2683156129102075
665,666,118848,324708,443556,0.2679436192949706
666,667,118720,324836,443556,0.2676550424298172
667,668,118590,324966,443556,0.26736195655114575
668,669,118515,325041,443556,0.2671928685442199
669,670,118479,325077,443556,0.2671117063008955
670,671,118710,324846,443556,0.2676324973622271
671,672,119195,324361,443556,0.26872593314034754
672,673,119853,323703,443556,0.270209398587777
673,674,120346,323210,443556,0.2713208704199695
674,675,120740,322816,443556,0.27220914608301994
675,676,121173,322383,443556,0.2731853475096718
676,677,121721,321835,443556,0.27442081721361
677,678,122178,321378,443556,0.27545112680247813
678,679,122351,321205,443556,0.2758411564717871
679,680,122217,321339,443556,0.2755390525660796
680,681,122107,321449,443556,0.27529105682258836
681,682,121692,321864,443556,0.2743554365175987
682,683,121365,322191,443556,0.273618212807402
683,684,121173,322383,443556,0.2731853475096718
684,685,121106,322450,443556,0.2730342955568181
685,686,121067,322489,443556,0.2729463697932166
686,687,120605,322951,443556,0.2719047876705534
687,688,120272,323284,443556,0.27115403691980267
688,689,120193,323363,443556,0.2709759308858408
689,690,120246,323310,443556,0.27109541974406837
690,691,120312,323244,443556,0.2712442171901631
691,692,120659,322897,443556,0.27202653103554003
692,693,120572,322984,443556,0.27183038894750605
693,694,120546,323010,443556,0.27177177177177175
694,695,120374,323182,443556,0.27138399660922186
695,696,119575,323981,443556,0.26958264570877183
696,697,119126,324430,443556,0.2685703721739758
697,698,118864,324692,443556,0.26797969140311484
698,699,118732,324824,443556,0.26768209651092534
699,700,118473,325083,443556,0.2670981792603414
700,701,118883,324673,443556,0.26802252703153606
701,702,119092,324464,443556,0.2684937189441694
702,703,118978,324578,443556,0.2682367051736421
703,704,119022,324534,443556,0.2683359034710386
704,705,119571,323985,443556,0.2695736276817358
705,706,119434,324122,443556,0.26926476025575125
706,707,119241,324315,443556,0.26882964045126206
707,708,118620,324936,443556,0.26742959175391606
708,709,117964,325592,443556,0.2659506353200047
709,710,117409,326147,443556,0.26469938406875343
710,711,117172,326384,443556,0.2641650659668678
711,712,117160,326396,443556,0.26413801188575964
712,713,117432,326124,443556,0.2647512377242107
713,714,117223,326333,443556,0.2642800458115773
714,715,116851,326705,443556,0.26344136929722517
715,716,116469,327087,443556,0.2625801477152829
716,717,116259,327297,443556,0.2621067012958905
717,718,116049,327507,443556,0.26163325487649813
718,719,115668,327888,443556,0.26077428780131484
719,720,115072,328484,443556,0.25943060177294414
720,721,115021,328535,443556,0.25931562192823454
721,722,114623,328933,443556,0.25841832823814803
722,723,114124,329432,443556,0.25729332936540145
723,724,114143,329413,443556,0.25733616499382267
724,725,114347,329209,443556,0.25779608437266094
725,726,114563,328993,443556,0.25828305783260735
726,727,114500,329056,443556,0.25814102390678967
727,728,114357,329199,443556,0.2578186294402511
728,729,114057,329499,443556,0.2571422774125477
729,730,113989,329567,443556,0.25698897095293494
730,731,113847,329709,443556,0.2566688309931553
731,732,113147,330409,443556,0.25509067626184745
732,733,112576,330980,443556,0.253803352902452
733,734,111833,331723,443556,0.2521282543805066
734,735,111024,332532,443556,0.2503043584124665
735,736,110127,333429,443556,0.24828206584963342
736,737,109193,334363,443556,0.2461763565367169
737,738,108293,335263,443556,0.24414730045360675
738,739,107399,336157,443556,0.2421317714110507
739,740,106456,337100,443556,0.24000577153730307
740,741,105936,337620,443556,0.2388334280226172
741,742,105752,337804,443556,0.23841859877895913
742,743,105167,338389,443556,0.23709971232493754
743,744,104343,339213,443556,0.23524199875551227
744,745,103739,339817,443556,0.23388027667306946
745,746,103528,340028,443556,0.23340457574691809
746,747,103367,340189,443556,0.23304160015871728
747,748,102667,340889,443556,0.2314634454274094
748,749,102079,341477,443556,0.23013779545311078
749,750,101303,342253,443556,0.22838829820811804
750,751,100483,343073,443556,0.22653960266572878
751,752,99680,343876,443556,0.22472923373824275
752,753,99421,344135,443556,0.22414531648765884
753,754,99134,344422,443556,0.2234982730478226
754,755,98915,344641,443556,0.22300453606759912
755,756,98848,344708,443556,0.22285348411474537
756,757,98454,345102,443556,0.22196520845169493
757,758,97717,345839,443556,0.22030363697030364
758,759,97195,346361,443556,0.21912678444209976
759,760,96646,346910,443556,0.2178890602314026
760,761,96634,346922,443556,0.21786200615029444
761,762,96572,346984,443556,0.21772222673123573
762,763,96076,347480,443556,0.21660399137876615
763,764,95382,348174,443556,0.21503936368801232
764,765,94624,348932,443556,0.2133304475646818
765,766,94084,349472,443556,0.2121130139148157
766,767,93798,349758,443556,0.2114682249817385
767,768,93748,349808,443556,0.21135549964378794
768,769,93538,350018,443556,0.21088205322439557
769,770,93593,349963,443556,0.21100605109614118
770,771,93212,350344,443556,0.21014708402095789
771,772,92708,350848,443556,0.20901081261441623
772,773,92437,351119,443556,0.20839984128272415
773,774,92256,351300,443556,0.20799177555934312
774,775,92206,351350,443556,0.20787905022139255
775,776,92110,351446,443556,0.2076626175725275
776,777,92400,351156,443556,0.20831642453264074
777,778,92788,350768,443556,0.2091911731551371
778,779,92476,351080,443556,0.2084877670463256
779,780,92230,351326,443556,0.20793315838360885
780,781,91906,351650,443556,0.2072026981936892
781,782,91931,351625,443556,0.20725906086266446
782,783,92200,351356,443556,0.2078655231808385
783,784,92368,351188,443556,0.2082442803163524
784,785,92410,351146,443556,0.20833896960023085
785,786,92125,351431,443556,0.20769643517391265
786,787,91795,351761,443556,0.20695244794343892
787,788,91571,351985,443556,0.2064474384294204
788,789,91126,352430,443556,0.2054441829216604
789,790,90490,353066,443556,0.20401031662292923
790,791,89988,353568,443556,0.20287855422990558
791,792,89606,353950,443556,0.2020173326479633
792,793,89489,354067,443556,0.20175355535715897
793,794,89201,354355,443556,0.20110425741056373
794,795,88675,354881,443556,0.1999183868553238
795,796,88445,355111,443556,0.1993998503007512
796,797,88136,355420,443556,0.19870320771221672
797,798,87255,356301,443556,0.1967169872575278
798,799,86282,357274,443556,0.19452335218100983
799,800,85869,357687,443556,0.1935922408895382
