component_label,voxel_count,volume_um3,is_open
93,1,3623.8786559999994,False
94,3,10871.635967999999,False
95,1,3623.8786559999994,False
96,2,7247.757311999999,False
97,1,3623.8786559999994,False
98,10,36238.78655999999,False
99,1,3623.8786559999994,False
100,1,3623.8786559999994,False
101,1,3623.8786559999994,False
102,3,10871.635967999999,False
103,2,7247.757311999999,False
104,1,3623.8786559999994,False
105,32,115964.11699199998,True
106,1,3623.8786559999994,False
107,12,43486.543871999995,True
108,3,10871.635967999999,False
109,4,14495.514623999998,False
110,1,3623.8786559999994,False
111,1,3623.8786559999994,False
112,4,14495.514623999998,False
113,1,3623.8786559999994,False
114,1,3623.8786559999994,False
115,1,3623.8786559999994,False
116,1,3623.8786559999994,False
117,1,3623.8786559999994,False
118,1,3623.8786559999994,False
119,64,231928.23398399996,False
120,1,3623.8786559999994,False
121,2,7247.757311999999,False
122,1,3623.8786559999994,False
123,1,3623.8786559999994,False
124,4,14495.514623999998,False
125,5,18119.393279999997,False
126,1,3623.8786559999994,False
127,2,7247.757311999999,False
128,3,10871.635967999999,True
129,2,7247.757311999999,False
130,2,7247.757311999999,False
131,1,3623.8786559999994,False
132,13,47110.422527999996,False
133,5,18119.393279999997,False
134,4,14495.514623999998,False
135,1,3623.8786559999994,False
136,1,3623.8786559999994,False
137,1,3623.8786559999994,False
138,3,10871.635967999999,False
139,2,7247.757311999999,False
140,1,3623.8786559999994,False
141,1,3623.8786559999994,False
142,1,3623.8786559999994,False
143,2,7247.757311999999,False
144,1,3623.8786559999994,False
145,2,7247.757311999999,False
146,1,3623.8786559999994,True
147,2,7247.757311999999,False
148,1,3623.8786559999994,True
149,1,3623.8786559999994,False
150,3,10871.635967999999,False
151,1,3623.8786559999994,False
152,1,3623.8786559999994,False
153,1,3623.8786559999994,False
154,2,7247.757311999999,False
155,1,3623.8786559999994,False
156,2,7247.757311999999,False
157,1,3623.8786559999994,False
158,5195,18826049.617919996,True
159,1,3623.8786559999994,False
160,1,3623.8786559999994,False
161,1,3623.8786559999994,False
162,1,3623.8786559999994,False
163,1,3623.8786559999994,True
164,1,3623.8786559999994,False
165,6,21743.271935999997,False
166,1,3623.8786559999994,False
167,3,10871.635967999999,False
168,1,3623.8786559999994,False
169,7,25367.150591999995,False
170,24,86973.08774399999,True
171,1,3623.8786559999994,False
172,5,18119.393279999997,False
173,1,3623.8786559999994,False
174,14,50734.30118399999,False
175,4,14495.514623999998,False
176,2,7247.757311999999,False
177,1,3623.8786559999994,True
178,1,3623.8786559999994,False
179,13,47110.422527999996,False
180,2,7247.757311999999,False
181,6,21743.271935999997,True
182,2,7247.757311999999,False
183,1,3623.8786559999994,False
184,2,7247.757311999999,False
185,1,3623.8786559999994,False
186,11,39862.665215999994,False
187,1,3623.8786559999994,False
188,11,39862.665215999994,False
189,2,7247.757311999999,False
190,1,3623.8786559999994,False
191,1,3623.8786559999994,False
192,4,14495.514623999998,False
193,1,3623.8786559999994,False
194,35,126835.75295999998,False
195,6,21743.271935999997,False
196,1,3623.8786559999994,False
197,2,7247.757311999999,False
198,4,14495.514623999998,False
199,1,3623.8786559999994,True
200,1,3623.8786559999994,False
201,1,3623.8786559999994,False
202,8,28991.029247999995,False
203,1,3623.8786559999994,False
204,1,3623.8786559999994,False
205,1,3623.8786559999994,False
206,3,10871.635967999999,True
207,1,3623.8786559999994,False
208,1,3623.8786559999994,False
209,2,7247.757311999999,False
210,3,10871.635967999999,False
211,6,21743.271935999997,False
212,1,3623.8786559999994,False
213,9,32614.907903999996,False
214,1,3623.8786559999994,False
215,1,3623.8786559999994,False
216,3,10871.635967999999,False
217,1,3623.8786559999994,False
218,2,7247.757311999999,False
219,2,7247.757311999999,False
220,1,3623.8786559999994,False
221,1,3623.8786559999994,False
222,1,3623.8786559999994,False
223,1,3623.8786559999994,False
224,3,10871.635967999999,False
225,1,3623.8786559999994,True
226,2,7247.757311999999,False
227,5,18119.393279999997,False
228,1,3623.8786559999994,False
229,2,7247.757311999999,False
230,3,10871.635967999999,False
231,1,3623.8786559999994,False
232,1,3623.8786559999994,False
233,6,21743.271935999997,False
234,1,3623.8786559999994,False
235,4,14495.514623999998,False
236,1,3623.8786559999994,False
237,2,7247.757311999999,False
238,186,674041.4300159999,False
239,4,14495.514623999998,False
240,4,14495.514623999998,False
241,1,3623.8786559999994,False
242,1,3623.8786559999994,False
243,2,7247.757311999999,False
244,1,3623.8786559999994,False
245,9,32614.907903999996,False
246,1,3623.8786559999994,True
247,2,7247.757311999999,False
248,1,3623.8786559999994,False
249,13,47110.422527999996,False
250,1,3623.8786559999994,False
251,2,7247.757311999999,False
252,1,3623.8786559999994,False
253,1,3623.8786559999994,False
254,1,3623.8786559999994,False
255,1,3623.8786559999994,True
256,1,3623.8786559999994,False
257,8,28991.029247999995,False
258,1,3623.8786559999994,False
259,2,7247.757311999999,False
260,1,3623.8786559999994,False
261,2,7247.757311999999,False
262,23,83349.20908799999,False
263,1,3623.8786559999994,False
264,1,3623.8786559999994,False
265,1,3623.8786559999994,False
266,2,7247.757311999999,False
267,1,3623.8786559999994,False
268,1,3623.8786559999994,False
269,1,3623.8786559999994,False
270,1,3623.8786559999994,False
271,39,141331.267584,False
272,1,3623.8786559999994,False
273,1,3623.8786559999994,False
274,1,3623.8786559999994,False
275,29,105092.48102399998,False
276,1,3623.8786559999994,False
277,1,3623.8786559999994,False
278,1,3623.8786559999994,False
279,1,3623.8786559999994,False
280,2,7247.757311999999,False
281,6,21743.271935999997,False
282,1,3623.8786559999994,False
283,2,7247.757311999999,False
284,1,3623.8786559999994,False
285,12,43486.543871999995,True
286,2,7247.757311999999,True
287,1,3623.8786559999994,False
288,53,192065.56876799997,True
289,2,7247.757311999999,False
290,1,3623.8786559999994,False
291,1,3623.8786559999994,False
292,6,21743.271935999997,False
293,1,3623.8786559999994,False
